"","Date","text","replies","retweets","likes","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"700",2018-08-02,"wall street believes     turning point  tesla heres  every major analyst  saying",2,9,16,0,1,0,0,0,0,0,1,0,2
"701",2018-08-02,"tesla cigna  dowdupont  making headlines  morning heres  else  watching",2,1,4,0,0,0,0,0,0,0,0,0,0
"702",2017-04-10," teslas value soars   elon musks foune",3,14,23,0,0,0,0,0,0,0,0,0,0
"703",2018-08-02,"read  highlights  elon musks comments   tesla earnings call ",3,7,14,0,0,0,0,0,0,0,0,0,0
"704",2018-08-02,"elon musk says tesla ai chip project  finally coming  fruition",2,9,23,0,2,1,0,1,0,1,1,0,1
"705",2018-08-02,"musk says tesla wont  selling stock  plans  fund china factory  local debt",1,9,15,0,1,0,0,0,1,0,0,1,0
"706",2018-08-02,"tesla hits model 3 production goals plans  churn  6000 weekly  end  august",1,13,27,0,1,0,0,0,0,0,0,0,3
"707",2018-08-02,"   highlights  teslas quaerly earnings release  analyst call",0,5,18,0,1,0,0,0,0,0,1,0,1
"708",2018-08-05,"tesla  enlisting workers     company   urgent push  build batteries  cars",3,13,22,0,1,0,1,0,0,1,0,1,1
"709",2018-08-07,"elon musks tweets  strategy  distract  tesla problems yale management expe",9,11,29,0,0,0,0,0,0,0,1,1,1
"710",2018-08-07,"elon musks tweet just cost tesla sho sellers $13 billion",27,81,194,0,0,0,0,0,0,0,0,0,0
"711",2018-08-07," tesla leveraged buyout   biggest deal   decade according   expe",9,24,34,0,1,0,0,1,0,1,1,0,1
"712",2018-08-07,"heres  4 expes  saying  tesla potentially going private",1,7,10,0,0,0,0,0,0,0,0,0,0
"713",2017-04-11,"autonation ceo says teslas valuation  inexplicable",1,14,16,0,0,0,0,0,0,1,0,1,0
"714",2018-08-07," elon musk wants  take tesla private",5,7,13,0,0,0,0,0,0,0,0,0,0
"715",2018-08-07,"shareholder  $572 million  tesla shares says hes good  car maker going private",2,15,29,0,1,0,0,1,0,1,1,0,1
"716",2018-08-07,"securities lawyers shocked  elon musks tweet point  potential legal minefield",2,13,19,0,0,0,0,0,0,0,2,0,1
"717",2018-08-07,"tesla just   busiest trading day    4 years  304 million shares traded hands even   extended trading delay",0,10,23,1,0,1,1,0,1,0,0,1,0
"718",2018-08-07,"elon musk says    intention  merge spacex  tesla",4,17,14,0,1,0,0,0,0,0,0,0,1
"719",2018-08-07,"elon musk just delivered  bombshell hes considering taking tesla private whether true   one trader sees    beginning   massive rally  tesla stock",8,17,40,0,0,0,0,0,0,0,0,0,0
"720",2018-08-07,"heres elon musks full announcement   wants  take tesla private",4,24,40,0,1,0,0,0,0,0,0,0,1
"721",2018-08-07,"tesla responds says  final decision   made  take company private",6,13,16,0,0,0,0,0,0,0,0,0,0
"722",2018-08-07,"cramer remix tesla news sends bond prices higher",2,1,9,0,0,0,0,0,0,0,0,0,0
"723",2018-08-07,"  legal  elon musk  tweet  taking tesla private",25,67,107,0,0,0,0,0,0,0,1,0,1
"724",2017-04-12," step ahead  elon musk  selfmade millionaire already launched  company  merge  brain  computers",4,24,20,0,1,0,0,0,0,0,0,0,2
"725",2018-08-07,"elon musks tweet  going private costs tesla shosellers   $800 million",37,143,299,0,0,0,0,0,0,0,0,0,0
"726",2018-08-07,"update tesla shares halted  string  musk tweets  possibly taking company private",0,25,22,0,0,0,0,0,0,0,0,0,0
"727",2018-08-07,"latest updates continue  elon musks verified twitter account  post  taking tesla private  company   confirmed   tweets  legitimate",6,15,22,0,1,0,0,0,0,0,4,0,3
"728",2018-08-07,"developing teslas stock jumped  high  $37115   came back   traders began  question  legitimacy   unverified elon musk tweet  taking  company private",10,41,49,0,1,0,0,0,0,0,1,0,1
"729",2018-08-07,"tesla stock jumps  musks tweet    considering taking company private unclear  tweet  verified",23,65,115,0,0,0,0,0,0,0,1,0,1
"730",2018-08-07,"elon musks tweet   securities fraud    trying  manipulate  market according  former sec chair harvey pitt",49,181,270,1,0,0,0,0,0,0,1,2,0
"731",2018-08-07," road  sweden can charge  tesla   drives",7,99,135,0,0,0,0,0,0,0,0,0,0
"732",2018-08-07," contacted  number  wall street banks  none    aware   transaction   committed  funding  leveraged buyout  tesla    one   biggest  history",10,17,29,0,0,0,0,0,0,0,2,0,1
"733",2018-08-08,"    even  tesla heres  every major analyst   say  elon musks surprising proposal",4,14,19,0,1,0,0,0,0,1,1,0,2
"734",2018-08-08,"elon musks tesla stock boost may lower financial pressures   carmaker",5,10,11,0,0,0,0,0,1,0,0,1,0
"735",2017-04-12,"tesla may  soaring  elon musks business model  doomed says former gm vice chairman lutz",8,10,17,0,0,0,1,0,1,0,1,2,2
"736",2018-08-08,"people love elon musk  hes  independent thinker    public company ceo    train wreck  leadership expe says",17,36,78,1,1,1,1,1,1,1,0,1,3
"737",2018-08-08," squawk   street news crew discusses tesla ceo elon musks takeprivate tweets",1,8,17,0,0,0,0,0,0,0,1,0,0
"738",2018-08-08,"tesla likely  face sec investigation following musk tweets",9,27,35,0,1,0,0,0,0,0,0,0,0
"739",2018-08-08,"musk says teslas new ai chip  probably coming within six months",6,13,30,0,1,0,0,0,0,0,0,0,0
"740",2018-08-08,"  24 hours  tesla still hasnt said   secured financing  coming  heres   probably means",7,7,14,0,1,0,0,0,0,0,0,0,0
"741",2018-08-08,"cramers 4 reasons   teslas shos  facing  uphill battle  elon musk",2,3,11,1,1,0,1,0,0,0,0,2,1
"742",2018-08-08," elon musk actually doesnt   funding  take tesla private   done  big disservice  investors says  former president   nyse",10,15,32,1,0,1,0,0,1,0,1,1,1
"743",2018-08-08,"musk tweet sparks debate  tesla leadership",0,13,17,0,0,0,0,0,0,0,0,0,1
"744",2018-08-08,"tesla still hasnt said   secured financing  coming fromheres   probably means",12,10,19,0,1,0,0,0,0,0,0,0,0
"745",2018-08-08,"cnbc contributor",3,9,27,0,0,0,0,0,0,0,1,0,1
"746",2017-04-12,"tesla investors urge board changes  prevent dysfunction",0,5,5,0,1,0,1,0,0,0,0,0,0
"747",2018-08-08,"tesla likely  face sec investigation following musk tweets amid debate  market manipulation",5,31,49,1,1,0,1,0,0,0,0,1,1
"748",2018-08-08,"heres  look   elon musks net woh   impacted   takes tesla private",0,5,18,0,0,0,0,0,0,0,0,0,0
"749",2018-08-08," sec  repoedly made inquiries  tesla  ceo elon musks tweets asking whether  statements musk made  tuesday  true    chose  disclose  plans  twitter",14,27,48,0,0,0,0,0,0,0,0,0,0
"750",2018-08-08,"   tesla stock   company goes private heres  youll need  know",12,8,13,0,0,0,0,0,0,0,0,0,0
"751",2018-08-08,"wall street questions whether musk  funding secured  investor suppo  say  must take  ceo seriously",6,6,10,0,0,0,0,0,0,0,0,0,0
"752",2018-08-08,"heres elon musks full announcement   wants  take tesla private",8,22,26,0,1,0,0,0,0,0,0,0,1
"753",2018-08-08," elon musk wants  take tesla private",1,12,12,0,0,0,0,0,0,0,0,0,0
"754",2018-08-08,"elon musk  face civil  criminal penalties    found  didnt secure financing   time   tweet  taking tesla private  former sec chair says",39,128,137,1,1,1,1,1,0,0,1,1,2
"755",2018-08-08,"elon musk  stock market fatigue      good    tesla",3,6,15,0,1,0,0,1,0,1,1,1,1
"756",2018-08-08,"heres  look   elon musks net woh   impacted   takes tesla private",3,13,19,0,0,0,0,0,0,0,0,0,0
"757",2017-04-13," lucid air  potential competitor  teslas model s makes  first auto show appearance",2,15,18,0,0,0,0,0,0,0,1,0,1
"758",2018-08-08,"teslas board  met several times  discuss elon musks desire  go public heres  boards full statement",8,14,22,0,2,0,0,0,0,0,1,0,3
"759",2018-08-08," squawk   street news crew discusses tesla ceo elon musks takeprivate tweets",9,4,11,0,0,0,0,0,0,0,1,0,0
"760",2018-08-08,"  24 hours  tesla still hasnt said   secured financing  coming fromheres   probably means",17,17,31,0,1,0,0,0,0,0,0,0,0
"761",2018-08-08,"heres  7 expes  saying  tesla potentially going private",6,10,21,0,0,0,0,0,0,0,0,0,0
"762",2018-08-08,"   odds  elon musk can take tesla private according  bernstein senior analyst toni sacconaghi",8,15,21,0,1,0,0,0,0,0,1,0,1
"763",2018-08-08,"people love elon musk  hes  independent thinker    public company ceo    train wreck  leadership expe says",12,7,48,1,1,1,1,1,1,1,0,1,3
"764",2018-08-08,"people love elon musk     independent thinker    public company ceo    train wreck says baja corp ceo betsy atkins",17,27,30,1,1,1,1,1,1,1,0,1,3
"765",2018-08-09,"heres  elon musk might actually pull   deal  take tesla private",2,14,20,0,1,0,0,1,0,1,1,0,2
"766",2018-08-09,"heres  taking tesla private  mean   spacex ipo",5,8,12,0,0,0,0,0,0,0,0,0,0
"767",2018-08-09,"new teslas board plans  tell elon musk  recuse    company prepares  review  takeprivate proposal",12,35,47,0,1,0,0,0,0,0,0,0,0
"768",2017-04-13,"just  musk says tesla will unveil semi truck   pa   master plan published last summer  sept",6,35,33,0,1,0,0,0,0,0,1,0,1
"769",2018-08-09,"moodys says musks plan  take tesla private  hu  credit rating",4,6,17,1,1,0,1,0,1,0,1,1,1
"770",2018-08-09,"tesla gives back gains prompted  musks tweet  hes taking  company private",6,12,20,0,0,0,0,0,0,0,0,0,0
"771",2018-08-09,"heres  taking tesla private  mean   spacex ipo",3,3,9,0,0,0,0,0,0,0,0,0,0
"772",2018-08-09,"   tesla stock   company goes private heres  youll need  know",6,13,20,0,0,0,0,0,0,0,0,0,0
"773",2018-08-09,"teresa goody former sec general counsel attorney discusses  potential legal issues behind elon musks tweets  taking tesla private",13,56,100,1,0,0,1,0,0,0,4,0,4
"774",2018-08-09," tesla top  musks latest gambit   saying   market",7,6,12,0,1,0,0,0,0,0,1,0,1
"775",2018-08-09,"heres  elon musk might actually pull   deal  take tesla private",2,10,23,0,1,0,0,1,0,1,1,0,2
"776",2018-08-09,"elon musk  shocked investors   string  tweets  possibly taking tesla private     company stand  gain   move via",10,7,15,0,1,0,0,1,0,0,0,0,1
"777",2018-08-10,"elon musks tweets  taking tesla private raises questions   future    big project spacex",2,11,10,0,0,0,0,0,0,0,0,0,0
"778",2018-08-10,"commentary considering selling  tesla goes private youd  giving   huge ai advantage",0,5,8,0,0,0,0,0,0,0,0,0,2
"779",2016-12-03,"watch  back elon musk lucid motors  trying  challenge teslas market lead",4,16,17,1,1,0,2,0,0,0,0,1,1
"780",2017-04-13,"elon musk gave details  four upcoming tesla models  thursday",2,9,14,0,0,0,0,0,0,0,0,0,0
"781",2018-08-10,"donald trump  elon musk   least one thing  commontwitter trash talking",9,9,22,0,0,1,0,0,1,1,0,1,0
"782",2018-08-10,"  dig beneath  surface  similarities  president trump  elon musk  social media  hard  miss",15,18,38,0,0,0,0,0,0,1,1,0,1
"783",2018-08-10,"   less  50 chance  tesla will remain public according  gene munster loup ventures managing paner",3,14,18,0,1,0,0,0,0,1,0,0,1
"784",2018-08-10,"  big doubts   musk will pull   tesla buyout  morgan stanley may  found  way",1,6,8,0,0,0,0,1,0,0,1,0,2
"785",2018-08-10,"david einhorn got  sho shos elon musk promised  last week",5,10,17,0,0,0,0,0,0,0,0,0,0
"786",2018-08-10,"commentary considering selling  tesla goes private youd  giving   huge ai advantage",2,5,9,0,0,0,0,0,0,0,0,0,2
"787",2018-08-10,"news corp just repoed earnings  teslas board will repoedly meet  financial advisors next week  discuss musks proposal  take  company private     stocks  watching  morning",1,8,16,0,1,0,0,0,0,0,0,1,0
"788",2018-08-10," spacex investors arent concerned  elon musk taking tesla private",5,5,16,0,0,0,1,0,1,0,0,0,0
"789",2018-08-11,"shareholder  $572 million  tesla shares says hes good  car maker going private",5,4,26,0,1,0,0,1,0,1,1,0,1
"790",2018-08-11,"   tesla stock   company goes private heres  youll need  know",5,15,19,0,0,0,0,0,0,0,0,0,0
"791",2017-04-13,"teslas musk tells disgruntled shareholders buy ford",3,12,26,1,0,1,0,0,1,0,0,1,0
"792",2018-08-11,"",3,6,21,0,0,0,0,0,0,0,0,0,0
"793",2018-08-12,"heres  elon musk might actually pull   deal  take tesla private",4,8,16,0,1,0,0,1,0,1,1,0,2
"794",2018-08-12,"  dig beneath  surface  similarities  president trump  elon musk  social media  hard  miss",17,21,41,0,0,0,0,0,0,1,1,0,1
"795",2018-08-12,"elon musk comes   family  entrepreneursheres   ",3,14,28,0,0,0,0,0,0,0,0,0,0
"796",2018-08-12,"elon musk isnt   entrepreneur   family tree heres  look   rest   members   musk clan",12,52,117,1,1,1,0,1,0,1,2,0,2
"797",2018-08-12,"elon musks tweet  going private earlier  week cost tesla shosellers   $800 million",6,22,47,0,0,0,0,0,0,0,0,0,0
"798",2018-08-13,"mark cuban defends elon musk likening  tesla ceo  steve jobs  jeff bezos",9,15,38,0,0,0,0,0,0,0,0,0,0
"799",2018-08-13,"mark cuban thinks investors   hard  elon musk  wanting  take tesla private",14,16,35,0,0,0,0,0,1,0,0,1,0
"800",2018-08-13,"elon musk comes   family  entrepreneursheres   ",5,13,23,0,0,0,0,0,0,0,0,0,0
"801",2018-08-13,"elon musk says tesla will open pa   selfdriving software   public   safety measure",4,16,31,0,1,0,0,0,0,0,1,0,1
"802",2017-04-16,"cadillac   secret weapon  beat tesla  selfdriving cars  verge repos",9,16,12,0,1,0,1,0,0,0,1,1,0
"803",2018-08-13,"musk says hes working  goldman sachs  silver lake  taking tesla private",8,19,25,0,0,0,0,0,0,0,0,0,1
"804",2018-08-13," elon musks tweets hu  helped teslas chances  going private",6,10,8,0,0,0,0,0,0,0,0,0,0
"805",2018-08-13,"ignore  sideshow  stick   business fundamentals  one analyst thinks   focus  teslas funding misses  point",5,5,10,0,1,0,0,0,0,0,1,1,2
"806",2018-08-13,"elon musks saudi funding  hit  hurdle   us government deems tesla critical technology",7,9,11,1,0,0,1,0,0,0,0,2,1
"807",2018-08-13,"elon musk comes   family  entrepreneursheres   ",5,11,20,0,0,0,0,0,0,0,0,0,0
"808",2018-08-13," think  whole conversation  probably going  take 3 months  ultimately  think  will end   next year  tesla going private gene munster says",3,4,14,0,1,0,0,0,0,0,0,0,1
"809",2018-08-13,"elon musk says tesla will open pa   selfdriving software   public   safety measure",3,5,23,0,1,0,0,0,0,0,1,0,1
"810",2018-08-13,"spacex  play  crucial role  elon musks plan  take tesla private morgan stanley says",2,5,14,0,1,0,0,0,0,0,1,0,1
"811",2018-08-13,"mark cuban defends elon musk likening  tesla ceo  steve jobs  jeff bezos",9,27,76,0,0,0,0,0,0,0,0,0,0
"812",2018-08-13,"commentary considering selling  tesla goes private youd  giving   huge ai advantage",1,10,8,0,0,0,0,0,0,0,0,0,2
"813",2017-04-17,"kimbal musk heres   make  children  successful entrepreneurs",0,13,25,0,1,0,0,1,0,0,1,0,1
"814",2018-08-14," next step  tesla  elon musk   formal takeover proposalheres    look like",3,9,12,0,0,0,0,0,0,0,0,0,0
"815",2018-08-14,"jim cramer says tesla bears  think twice  shoing  stock",7,2,14,0,0,0,0,0,0,0,0,0,0
"816",2018-08-14,"gene munster thinks tesla will go private  less   year",3,7,13,0,0,0,0,0,0,0,0,0,0
"817",2018-08-14,"tesla needs  adult  step   tell elon musk   careful corporate communications expe says",6,14,28,0,0,0,0,0,0,0,0,0,1
"818",2018-08-14,"jim cramer warns tesla critics hoping  federal government will penalize musk   tweet  going private",12,6,15,0,0,0,1,0,0,0,0,1,0
"819",2018-08-14," next step  tesla  elon musk   formal takeover proposalheres    look like",2,12,18,0,0,0,0,0,0,0,0,0,0
"820",2018-08-14,"donald trump  elon musk   least one thing  commontwitter trash talking",11,10,25,0,0,1,0,0,1,1,0,1,0
"821",2018-08-14," youre waiting   sec  hammer tesla well let  just tell  well   mars  ",4,15,23,0,0,0,0,0,0,0,0,0,0
"822",2018-08-14,"ignore  sideshow  stick   business fundamentals  one analyst thinks   focus  teslas funding misses  point",3,5,9,0,1,0,0,0,0,0,1,1,2
"823",2018-08-14,"musk says hes working  goldman sachs  silver lake  taking tesla private",4,15,21,0,0,0,0,0,0,0,0,0,1
"824",2017-04-17," man spending millions  tell elon musk  dump trump  revealed ",4,11,17,0,0,0,0,0,0,1,0,0,0
"825",2018-08-14,"elon musks tweet  taking tesla private    cleared ahead  time   board sources tell  ny times",2,14,15,0,2,0,0,0,0,0,0,0,1
"826",2018-08-14,"mark cuban thinks investors   hard  elon musk  wanting  take tesla private",6,12,22,0,0,0,0,0,1,0,0,1,0
"827",2018-08-15," sec  repoedly served tesla   subpoena  elon musks takeprivate tweet",3,20,13,0,0,0,0,0,0,0,0,1,0
"828",2018-08-15,"  sec  punish tesla  wont   elon musks big personality says exsec chair harvey pitt",3,7,15,0,1,0,1,0,0,0,0,1,0
"829",2018-08-15," sec  repoedly served tesla   subpoena  elon musks takeprivate tweet",7,30,36,0,0,0,0,0,0,0,0,1,0
"830",2018-08-15,"tesla whistleblower tweets details  allegedly flawed cars scrapped pas",7,21,20,0,0,0,0,0,0,0,0,0,0
"831",2018-08-15," sec  repoedly served tesla   subpoena  elon musks takeprivate tweet",7,21,32,0,0,0,0,0,0,0,0,1,0
"832",2018-08-15,"jim cramer discusses repos  teslas board  damage control   wake  elon musks impromptu tweets",6,6,5,1,1,1,0,0,1,0,0,1,0
"833",2018-08-15,"sec action  elon musk  substantially likely  former commissioner says",14,43,98,0,0,0,0,0,0,0,0,0,1
"834",2018-08-15,"whats  like  work  elon musk  insiders weigh ",1,7,10,0,1,0,0,0,0,0,1,0,0
"835",2017-04-17,"chemicals spill  tesla battery factory  serious injuries officials say",2,5,7,1,0,0,0,0,0,0,0,1,0
"836",2018-08-15,"tesla shares take  hit  worries   potential sec investigation",2,16,14,1,1,0,0,0,0,0,0,1,0
"837",2018-08-15,"wall street journal repoer tim higgins joins  squawk box team  discuss teslas roadmap  go private   lies ahead   electric carmaker",1,5,10,0,0,0,0,1,0,1,1,0,2
"838",2018-08-15,"members  teslas board  scrambling  control  chief executive   directors think    control",13,13,13,0,1,0,0,0,0,0,0,1,0
"839",2018-08-15,"   invested $10000  tesla   went public youd  made  pretty good chunk  change  longtime tesla shareholders     hook   big tax bill   company goes private",3,9,9,0,3,0,1,2,1,1,2,1,3
"840",2018-08-16,"nvidia ceo    happy  help  tesla ai chip doesnt pan ",3,8,15,0,1,0,0,1,0,0,1,0,1
"841",2018-08-16,"tesla employee blows  whistle exposes flawed manufacturing practices  battery factory",3,22,19,1,0,0,0,0,0,0,0,1,0
"842",2018-08-16," sec repoedly  investigating whether elon musk tweeted  takeprivate deal  hu sho sellers heres   know $tsla",8,29,26,0,1,0,0,1,0,1,1,0,1
"843",2018-08-16,"tesla allegedly hired former uber employees accused  spying  competitors",3,8,18,1,0,0,1,0,0,0,0,1,0
"844",2018-08-16,"tesla exsecurity employee  filed  whistleblower complaint   sec alleging theft spying  drug dealing  company",9,18,21,2,0,1,1,0,1,0,0,2,0
"845",2018-08-16,"elon musks boring company hits  home run   proposal  build  highspeed underground tunnel  dodger stadium",5,15,29,0,0,0,0,0,0,0,0,1,1
"846",2017-04-17,"tesla model x tops aaa green car list",1,22,28,0,0,0,0,1,0,0,1,0,2
"847",2018-08-16,"  inside look  teslas model 3 factory one analyst says producing 8000 cars  week  possible",1,9,11,0,1,0,0,0,0,0,1,0,3
